candidate,42,43,44,Mean validation AP
realmlp_3,0.3334544248337857,0.4200617671493592,0.464236472182378,0.405917554721841
realmlp_0,0.32355597276911396,0.43010930855729873,0.4593781448399719,0.40434780872212817
realmlp_1,0.3161809337545672,0.4373095332497915,0.44769843779480695,0.4003963015997219
tabm_08,0.3124195507431648,0.421242759185471,0.4509856811246936,0.39488266368444314
lightgbm_reference,0.3272819359371966,0.370935898934306,0.47942994057485966,0.3925492584821208
lightgbm_tuned_4,0.3299775051876663,0.39582570092892577,0.44805255100249214,0.3912852523730281
mlp_tuned_2,0.3321851665471659,0.3756105678274848,0.4508609578806094,0.38621889741842
tabm_10,0.328430733334121,0.3661139883411569,0.4624977124092445,0.3856808113615074
tabpfn_full,0.32496582001808044,0.38683101382349067,0.4408248894722414,0.3842072411046042
mlp_tuned_0,0.3152432153044566,0.38439402626307806,0.4448940142222154,0.38151041859658336
lightgbm_tuned_2,0.3076689738193209,0.38039763658930476,0.45603643487204876,0.3813676817602248
tabm_06,0.3040116445342297,0.407788788782298,0.43040891065671844,0.380736447991082
lightgbm_unweighted_1,0.2939433154004957,0.36328850454230005,0.48374389792405365,0.3803252392889498
tabm_01,0.3264757631930972,0.3571514641086122,0.45672629288601124,0.38011784006257354
tabm_00,0.3197272555237948,0.3699855486512175,0.44995656270421197,0.3798897889597414
lightgbm_unweighted_3,0.3049604691846495,0.36033273737252575,0.47232003849867915,0.3792044150186182
lightgbm_unweighted_2,0.2990676113901107,0.3652655684957609,0.46696158400885834,0.37709825463157665
tabm_refine_40,0.3504375118202885,0.345593196484512,0.43329345663085167,0.37644138831188406
realmlp_2,0.31626779048491865,0.3420941973832436,0.4708518676239316,0.3764046184973646
lightgbm_unweighted_0,0.29696385411505394,0.3517190319638802,0.478455801789604,0.37571289595617935
tabm_03,0.3134125839708534,0.3843612794669616,0.4265175582356798,0.37476380722449826
tabm_11,0.3125775157300607,0.372871250041717,0.43587729089702126,0.373775352222933
residual_mlp_2,0.36009731855127736,0.29136686513723276,0.4668104674053547,0.37275821703128825
logistic_unweighted_0,0.33174271683495893,0.3323553775630996,0.451677761113315,0.3719252851704578
lightgbm_tuned_3,0.3284771224273715,0.3145909675911664,0.46975908258635474,0.37094239086829756
tabm_02,0.2985103000255411,0.38457493136666837,0.4286317365850122,0.37057232265907386
tabm_04,0.33835983208786496,0.3346690822864615,0.4381301193778146,0.370386344584047
residual_mlp_0,0.32949114943202296,0.3399279747427789,0.4366187053248712,0.368679276499891
tabm_05,0.35166827825368585,0.30660282182891074,0.44698853396837596,0.3684198780169909
tabm_09,0.3176598676003511,0.3228277437317653,0.4620596747013605,0.36751576201115893
residual_mlp_5,0.35901109966798267,0.28330418319989153,0.4588896204489036,0.36706830110559263
logistic_tuned_0,0.34382355614178095,0.3124032085931218,0.4430437237026062,0.3664234961458363
residual_mlp_1,0.3401470432103425,0.3291149301939557,0.42603366119359204,0.3650985448659634
tabpfn_30,0.3437137873388667,0.29231320538241323,0.4572083404824254,0.3644117777345685
tabm_07,0.2893096477386205,0.3717239635742624,0.4302175337625938,0.36375038169182555
tabicl_1,0.3637205951448783,0.281779279723024,0.4434453583778025,0.36298174441523495
logistic_unweighted_1,0.32964663890817725,0.320782351795272,0.4370105177875313,0.36247983616366025
mlp_tuned_1,0.30626969422838024,0.3451336203663851,0.4326338562146701,0.36134572360314515
lightgbm_tuned_5,0.22969943191278963,0.3774660917136083,0.4735741825314972,0.3602465687192984
tabm_refine_15,0.311654825255522,0.3014927494986365,0.464063990263186,0.3590705216724482
tabicl_0,0.31102092152899385,0.3680626351775391,0.39601087726631024,0.35836481132428105
tabicl_refine_45,0.3471025179550993,0.33181307072423555,0.39555626115136255,0.3581572832768991
residual_mlp_4,0.32125069237481574,0.3217031813589111,0.43125672444520324,0.3580701993929767
mlp_tuned_3,0.3118263089416988,0.33311578646572293,0.42425536472050174,0.3563991533759745
residual_mlp_3,0.3435809824185608,0.2743464930766352,0.4495485527320027,0.3558253427423996
logistic_unweighted_2,0.31766653427309177,0.3135526635769376,0.43083862947086704,0.3540192757736322
logistic_tuned_1,0.3386077517881475,0.2937680978012027,0.42828201055114806,0.3535526200468328
tabm_refine_20,0.30686281955943573,0.31261069394144575,0.4347412536810245,0.35140492239396864
logistic_reference,0.33693019384570433,0.2832974565106224,0.42362878056378955,0.34795214364003874
logistic_unweighted_3,0.3142383659534132,0.3031320481103646,0.4263359170743177,0.34790211037936514
logistic_tuned_2,0.33392214710064266,0.2782618719247129,0.42102678863103915,0.34440360255213154
logistic_tuned_3,0.33373254526675133,0.27732093904549604,0.4203260961769192,0.34379319349638887
lightgbm_tuned_0,0.25780846403833296,0.32257321093857333,0.4305790967470895,0.33698692390799856
tabicl_refine_20,0.2994886747481688,0.29963105428050196,0.4116322430550745,0.3369173240279151
lightgbm_tuned_1,0.31490837500952307,0.3487836440917323,0.32686508399971165,0.3301857010336557
